Day;Month;Year;bedrooms;bathrooms;kvm_living;kvm_lot;floors;waterfront;view;condition;grade;kvm_above;kvm_basement;yr_built;yr_renovated;zipcode;lat;long;kvm_living15;kvm_lot15;price_nok
7;7;2014;3;2.25;241;1415;2.0;0;3;3;8;241;0;1984;0;98198;47.3948;-122.325;241;1415;4284470
5;5;2014;2;1.0;106;488;1.5;0;0;4;6;106;0;1949;0;98133;47.731;-122.341;135;488;2626402
22;1;2015;4;3.5;256;468;2.0;0;2;3;9;256;0;1955;2005;98117;47.6756;-122.401;220;535;8787760
20;10;2014;5;1.5;122;446;1.5;0;0;3;6;103;19;1929;0;98106;47.5545;-122.365;89;446;2443720
10;6;2014;3;1.75;174;668;1.0;0;0;3;7;118;56;1959;0;98118;47.5412;-122.27;165;576;3446680
14;1;2015;3;2.25;177;1672;1.0;0;0;4;7;119;58;1968;0;98023;47.3251;-122.354;178;1394;1687520
8;9;2014;5;2.75;266;557;2.5;0;0;4;8;221;45;1902;0;98144;47.5906;-122.316;208;557;5970000
25;11;2014;3;2.0;152;525;1.0;0;0;3;7;152;0;2003;0;98042;47.3736;-122.13;209;510;2220840
11;6;2014;3;1.0;106;511;1.5;0;0;4;6;106;0;1908;0;98199;47.6606;-122.395;157;409;3788960
26;3;2015;5;1.75;241;873;1.0;0;0;4;7;129;111;1963;0;98198;47.3941;-122.307;240;841;2929280
15;10;2014;4;3.0;201;483;1.0;0;0;3;7;123;78;1978;0;98042;47.3627;-122.091;136;478;1822442
18;6;2014;5;3.5;303;5463;2.0;0;0;4;8;303;0;1969;0;98042;47.3703;-122.159;168;1665;4524862
5;6;2014;4;1.75;154;353;1.5;0;0;3;7;154;0;1926;0;98115;47.6883;-122.314;154;350;4927240
29;7;2014;3;2.25;152;562;2.0;0;0;3;7;152;0;1996;0;98002;47.2844;-122.205;149;689;2189000
27;10;2014;4;2.5;243;507;2.0;0;0;3;8;243;0;2003;0;98001;47.3148;-122.27;255;540;2559140
8;5;2014;3;1.75;88;557;1.0;0;0;3;6;73;15;1939;0;98108;47.5271;-122.316;126;557;1830800
28;1;2015;3;1.0;84;753;1.0;0;0;4;6;84;0;1959;0;98002;47.2866;-122.221;93;727;1428820
18;8;2014;3;2.25;153;679;1.0;0;0;3;7;113;40;1975;0;98011;47.7375;-122.194;157;674;3661600
26;2;2015;3;2.5;167;370;2.0;0;0;3;7;167;0;2006;0;98042;47.4006;-122.162;240;400;2276560
31;10;2014;3;1.0;137;390;1.5;0;0;3;7;137;0;1925;0;98122;47.6147;-122.298;136;334;3402900
22;5;2014;3;1.0;97;581;1.0;0;0;3;7;97;0;1942;0;98136;47.5526;-122.385;164;581;3184000
24;6;2014;3;3.5;214;521;1.0;0;0;3;8;214;0;2004;0;98053;47.7122;-122.026;202;551;5373000
26;2;2015;3;1.0;230;827;1.0;0;0;3;7;115;115;1969;0;98118;47.5366;-122.289;167;827;2786000
22;11;2014;4;1.75;183;962;1.0;0;0;3;8;143;40;1977;0;98028;47.7719;-122.255;177;962;3064600
2;7;2014;2;1.75;142;325;1.0;0;1;4;7;77;65;1916;0;98119;47.6368;-122.371;119;142;4179000
21;1;2015;2;1.0;90;1724;1.0;0;0;3;6;90;0;1939;0;98146;47.5116;-122.37;107;669;2507400
29;7;2014;4;2.5;271;23472;2.0;0;0;3;10;271;0;2002;0;98027;47.4784;-122.048;203;6677;6527200
15;4;2015;3;1.0;90;715;1.0;0;0;4;7;90;0;1959;0;98032;47.3793;-122.304;108;766;1631800
5;12;2014;2;1.0;63;488;1.0;0;0;4;6;63;0;1922;0;98177;47.7013;-122.359;151;507;3980000
22;8;2014;4;2.5;245;626;2.0;0;0;4;8;245;0;1989;0;98029;47.5787;-122.0;203;537;4768040
4;3;2015;3;4.0;390;2798;2.0;0;2;4;11;334;56;1933;0;98112;47.6379;-122.311;256;1133;17711000
21;4;2015;1;2.5;184;699;1.0;0;0;4;7;110;74;1979;0;98055;47.4343;-122.192;184;743;2380040
12;5;2014;3;2.75;277;2522;1.5;1;2;5;8;203;74;1917;0;98166;47.4522;-122.378;176;1163;7542100
23;6;2014;3;3.25;151;156;3.0;0;0;3;8;151;0;2007;0;98133;47.7048;-122.353;113;156;3064600
11;8;2014;2;1.75;165;420;1.0;0;0;5;7;83;83;1925;0;98116;47.5798;-122.404;145;420;5094002
10;11;2014;2;1.0;112;780;1.0;0;0;3;8;72;40;2000;0;98199;47.6503;-122.393;173;557;6559040
2;6;2014;3;1.0;94;673;1.0;0;0;3;7;94;0;1969;0;98003;47.3338;-122.306;121;765;1591602
8;4;2015;3;2.5;239;465;1.0;0;0;4;8;137;101;1940;0;98105;47.6578;-122.285;225;509;7999800
3;4;2015;4;2.25;257;494;2.0;0;1;3;9;227;31;2013;0;98136;47.5283;-122.385;195;558;7562000
23;9;2014;3;2.5;213;851;2.0;0;0;4;8;213;0;1984;0;98006;47.5476;-122.14;205;891;6543120
6;11;2014;4;1.5;165;780;1.0;0;0;3;7;100;65;1969;0;98136;47.5173;-122.385;154;780;3769856
2;2;2015;5;2.0;200;418;1.5;0;0;3;8;200;0;1938;0;98116;47.5582;-122.388;121;418;3900400
5;5;2014;3;1.75;178;865;1.0;0;0;3;7;93;85;1984;0;98001;47.3319;-122.267;173;786;1950200
28;8;2014;4;1.0;113;1090;1.0;0;0;4;7;113;0;1960;0;98001;47.3229;-122.283;118;884;1584040
7;5;2014;3;3.0;275;511;2.0;0;2;3;10;227;48;1937;1990;98199;47.6356;-122.402;275;546;10666400
17;10;2014;3;1.75;139;1776;1.0;0;0;3;7;139;0;1984;0;98014;47.6976;-121.916;169;1686;3327280
11;3;2015;7;3.5;263;801;1.0;0;0;4;8;170;93;1957;0;98133;47.7493;-122.355;146;780;3582000
18;7;2014;3;2.5;147;650;2.0;0;0;3;8;147;0;1992;0;98030;47.3659;-122.17;196;656;2228800
3;3;2015;3;2.25;114;1078;1.0;0;0;4;7;85;30;1992;0;98022;47.1955;-121.991;169;786;2173080
5;5;2014;4;2.5;270;589;2.0;0;0;3;8;270;0;2008;0;98059;47.4804;-122.126;232;546;4370040
25;6;2014;5;2.25;220;1441;2.0;0;0;4;9;220;0;1981;0;98006;47.5555;-122.15;221;1403;7274548
18;7;2014;4;2.25;179;325;1.5;0;0;5;8;143;36;1916;0;98122;47.6167;-122.29;167;465;5491508
12;12;2014;4;2.0;165;469;1.0;0;0;3;7;81;85;1993;0;98133;47.7045;-122.342;125;469;2427800
29;5;2014;4;2.5;256;636;2.0;0;0;3;9;256;0;1999;0;98056;47.5346;-122.185;245;911;4795900
24;4;2015;2;1.75;151;338;1.0;0;0;3;7;84;67;1929;0;98108;47.543;-122.299;148;514;2825800
21;8;2014;3;2.5;201;699;2.0;0;0;3;9;201;0;1986;0;98052;47.6608;-122.145;229;738;6017760
23;4;2015;4;2.25;203;642;1.0;0;0;4;7;97;107;1977;0;98023;47.319;-122.373;116;598;2308002
5;5;2014;3;2.5;301;730;2.0;0;0;3;10;301;0;1994;0;98075;47.5857;-122.038;276;730;6368000
2;12;2014;2;1.0;67;302;1.0;0;0;4;6;67;0;1905;0;98103;47.6823;-122.348;133;295;3207880
13;4;2015;3;2.25;131;124;2.0;0;0;3;8;127;4;1967;0;98008;47.6108;-122.113;161;255;2786000
26;3;2015;5;3.5;277;474;2.0;0;0;3;10;220;57;2015;0;98115;47.6782;-122.299;165;474;10228600
18;9;2014;5;2.25;181;746;1.0;0;2;3;7;107;74;1960;0;98008;47.6159;-122.114;165;795;4180003
12;8;2014;3;1.0;102;756;1.0;0;0;3;7;102;0;1949;0;98155;47.7393;-122.325;134;755;1921942
22;1;2015;3;1.5;130;844;1.0;0;0;3;7;130;0;1954;0;98133;47.7711;-122.34;138;779;2547200
23;10;2014;4;2.0;159;693;1.0;0;0;3;7;96;63;1975;0;98031;47.3965;-122.173;159;683;1862640
21;11;2014;5;2.5;186;334;1.0;0;0;3;6;107;79;1987;0;98144;47.5971;-122.295;131;334;3510360
17;3;2015;5;2.5;186;334;1.0;0;0;3;6;107;79;1987;0;98144;47.5971;-122.295;131;334;3777020
22;4;2015;3;1.0;134;243;1.5;0;0;4;7;134;0;1906;0;98103;47.6582;-122.336;172;371;5611800
9;4;2015;4;2.5;141;313;2.0;0;0;3;8;141;0;1994;0;98029;47.5696;-122.004;173;417;4119300
17;6;2014;4;0.75;134;1236;1.0;0;0;3;6;134;0;1948;0;98166;47.4761;-122.337;136;1031;1134300
6;11;2014;2;1.5;94;929;2.0;0;0;3;7;94;0;1981;0;98056;47.5118;-122.189;112;724;2467600
28;10;2014;4;2.5;227;904;2.0;0;0;3;9;227;0;1987;0;98052;47.6613;-122.132;220;1069;5966020
29;4;2015;5;3.0;230;669;1.0;0;0;3;7;145;85;1999;0;98188;47.4586;-122.283;177;876;2865600
21;11;2014;3;1.0;101;2051;1.0;0;0;5;7;101;0;1967;0;98038;47.3991;-121.964;148;1808;2129300
9;10;2014;3;1.0;137;3038;1.0;0;0;4;6;128;9;1942;0;98168;47.4949;-122.327;139;2100;2308400
5;11;2014;5;2.5;260;1052;1.0;0;0;4;8;130;130;1970;0;98005;47.6166;-122.172;233;1273;6766000
29;10;2014;4;1.75;169;418;1.5;0;0;3;8;169;0;1921;0;98119;47.6429;-122.36;174;334;6487400
8;1;2015;5;4.0;543;1083;2.0;0;1;3;11;410;133;1988;0;98004;47.5835;-122.202;290;1267;17512000
3;7;2014;4;3.25;277;334;2.0;0;0;3;9;200;77;1999;0;98112;47.6352;-122.284;277;446;12935000
16;6;2014;3;1.5;113;678;1.0;0;0;3;7;113;0;1973;0;98001;47.3341;-122.279;117;683;1393000
2;10;2014;3;1.75;170;907;1.0;0;0;3;8;121;49;1977;0;98034;47.7107;-122.23;172;743;3422402
14;7;2014;4;2.5;269;511;2.0;0;0;3;8;269;0;2002;0;98074;47.6063;-122.02;276;488;5373000
8;7;2014;3;2.25;180;556;1.0;0;0;3;7;141;39;1987;0;98027;47.5476;-122.075;177;586;4616800
24;2;2015;4;2.0;163;725;1.0;0;0;4;6;163;0;1944;0;98166;47.4791;-122.347;118;725;1910400
20;8;2014;3;2.5;172;1654;1.0;0;0;4;8;112;59;1982;0;98032;47.3631;-122.271;210;1556;2977040
12;12;2014;4;2.5;299;409;2.0;0;2;3;9;203;97;1937;0;98199;47.6325;-122.394;279;465;6865500
21;1;2015;2;1.0;100;562;1.0;0;0;5;6;100;0;1908;0;98030;47.3857;-122.215;168;727;1114400
30;5;2014;5;3.75;371;1756;2.0;0;0;3;8;287;84;1937;2010;98125;47.7228;-122.31;193;910;5890400
24;2;2015;3;1.75;85;334;1.0;0;0;4;6;76;9;1904;0;98119;47.6386;-122.365;151;334;4688440
23;2;2015;3;1.75;120;907;1.0;0;0;3;7;120;0;1979;0;98058;47.4265;-122.148;131;746;2189000
11;7;2014;4;2.5;194;390;2.0;0;0;3;8;194;0;2006;0;98011;47.7453;-122.192;245;418;3899604
13;8;2014;3;2.5;177;313;2.0;0;0;3;9;177;0;1996;0;98033;47.6679;-122.184;232;367;4338200
25;3;2015;4;1.0;126;663;1.5;0;0;3;6;126;0;1941;0;98168;47.5054;-122.301;119;667;1870600
17;2;2015;3;1.0;93;372;1.5;0;0;4;6;93;0;1915;0;98118;47.5523;-122.286;97;394;1830800
10;7;2014;4;2.25;202;379;2.0;0;0;3;7;178;23;1980;0;98122;47.6124;-122.293;176;409;5213800
22;8;2014;2;1.0;76;1489;1.0;0;0;4;5;76;0;1923;0;98022;47.2039;-122.003;175;1305;1472600
26;3;2015;3;1.0;101;687;1.0;0;0;4;7;101;0;1962;0;98092;47.2923;-122.19;106;759;1560160
4;6;2014;3;2.25;170;734;1.0;0;0;4;8;120;50;1986;0;98052;47.6914;-122.103;185;772;4553120
30;4;2015;4;2.5;280;641;2.0;0;0;3;9;280;0;2001;0;98056;47.5213;-122.193;266;598;4895400
5;3;2015;4;3.75;386;1619;1.0;0;0;3;9;291;95;1963;2000;98039;47.639;-122.236;365;1990;15522000
20;3;2015;6;2.25;272;401;2.0;0;0;3;9;198;74;1913;0;98112;47.6295;-122.306;266;401;9751000
19;8;2014;3;2.5;141;525;2.0;0;0;4;7;141;0;1989;0;98034;47.7221;-122.162;143;465;2985000
5;9;2014;3;1.75;116;881;1.0;0;0;4;6;116;0;1971;0;98070;47.4341;-122.446;118;892;2348200
25;6;2014;4;2.5;256;557;2.0;0;0;5;7;207;49;1942;0;98115;47.6877;-122.295;149;557;6049600
7;4;2015;3;1.75;124;729;1.0;0;0;3;8;124;0;1978;0;98058;47.4463;-122.127;196;789;2762120
4;5;2015;3;2.0;158;474;1.5;0;0;4;7;139;19;1924;0;98117;47.679;-122.39;158;474;5667520
15;5;2014;4;2.0;190;372;1.5;0;0;5;7;112;78;1941;0;98144;47.5799;-122.306;122;372;3940200
20;6;2014;4;2.0;292;970;1.0;0;0;4;8;190;102;1959;0;98040;47.5786;-122.229;187;970;7363000
2;4;2015;3;1.0;189;379;1.5;0;0;4;7;171;18;1908;0;98115;47.6765;-122.308;189;379;6169000
1;8;2014;4;2.5;195;736;1.5;0;0;4;6;130;65;1916;0;98126;47.5293;-122.371;114;736;3414840
18;12;2014;3;1.0;94;1180;1.0;0;0;4;7;94;0;1959;0;98003;47.3348;-122.303;138;948;1822840
22;9;2014;4;1.5;184;10562;1.0;0;0;3;7;184;0;1962;0;98024;47.5606;-121.853;184;8296;3184000
29;7;2014;4;2.25;195;770;2.0;0;0;4;8;195;0;1978;0;98006;47.5595;-122.129;195;770;4975000
21;10;2014;2;1.0;78;618;1.0;0;0;3;7;78;0;1951;0;98133;47.7319;-122.335;125;542;1034800
4;11;2014;3;1.75;157;472;1.0;0;0;3;7;111;46;1976;0;98106;47.5312;-122.348;121;472;2778040
22;9;2014;3;2.0;199;2471;1.0;0;0;4;7;199;0;1983;0;98031;47.4066;-122.169;215;816;2905400
17;3;2015;3;2.5;168;185;2.0;0;0;3;7;125;43;1997;0;98199;47.6513;-122.385;149;142;3880500
3;6;2014;3;2.5;242;670;2.0;0;0;3;8;242;0;1989;0;98059;47.5123;-122.151;218;671;3781000
24;9;2014;3;1.75;153;780;1.0;0;0;3;8;137;17;1959;0;98040;47.5766;-122.236;188;723;5452600
11;8;2014;3;1.75;229;446;1.0;0;0;4;7;114;114;1938;0;98112;47.6343;-122.282;266;446;7641600
13;11;2014;5;2.25;401;708;2.0;0;0;3;7;268;134;1973;2014;98115;47.6824;-122.287;175;708;8756000
20;3;2015;3;2.25;242;1394;2.0;0;0;3;9;242;0;1978;0;98038;47.3719;-122.056;221;1394;3406880
10;5;2015;3;2.5;179;538;2.0;0;0;4;7;179;0;1988;0;98011;47.7733;-122.17;166;455;3462600
28;10;2014;3;2.0;203;502;1.0;0;2;5;7;117;86;1952;0;98107;47.6737;-122.4;201;502;6128802
29;9;2014;3;1.0;132;1020;1.0;0;0;4;7;111;20;1954;0;98006;47.574;-122.138;151;907;3064600
18;11;2014;3;2.5;194;279;2.0;0;0;3;7;155;39;2005;0;98019;47.745;-121.984;194;294;2801920
11;9;2014;3;2.5;213;1335;2.0;0;0;3;8;213;0;1983;2012;98075;47.5886;-122.074;213;3108;4955100
12;2;2015;3;3.0;229;1106;2.0;0;0;3;9;213;17;1976;0;98074;47.641;-122.057;241;1106;5253600
2;9;2014;3;1.0;78;780;1.0;0;0;3;6;78;0;1959;0;98023;47.3277;-122.343;78;878;835800
2;12;2014;2;1.0;195;416;1.0;0;0;5;7;130;65;1908;0;98126;47.574;-122.372;146;409;3343200
3;9;2014;3;1.5;126;1045;1.0;0;0;4;7;126;0;1955;0;98006;47.5697;-122.177;134;1045;3979602
14;8;2014;6;3.0;318;2083;1.0;0;0;5;9;211;107;1948;0;98006;47.5508;-122.189;226;1446;7761000
1;10;2014;3;2.75;179;275;1.5;0;0;5;7;138;41;1929;0;98105;47.6659;-122.287;193;349;5293400
1;7;2014;4;2.5;203;942;1.0;0;0;4;7;110;93;1968;0;98052;47.6822;-122.111;171;871;4298400
29;5;2014;4;2.0;155;1120;1.0;0;0;3;7;155;0;1955;0;98028;47.7418;-122.244;173;1120;3184000
15;12;2014;4;2.75;253;597;1.0;0;0;3;8;153;99;2008;0;98146;47.4931;-122.354;253;788;3740802
16;10;2014;4;2.5;295;920;2.0;0;0;4;8;295;0;1979;0;98007;47.6181;-122.147;236;1152;6184920
25;6;2014;2;1.75;150;585;1.0;0;0;3;7;94;56;1941;0;98108;47.554;-122.304;127;485;2758140
11;3;2015;3;2.5;220;460;2.0;0;0;3;8;220;0;2003;0;98029;47.5465;-122.013;207;460;5452600
24;6;2014;3;2.5;241;1763;1.0;0;0;4;10;241;0;1976;0;98042;47.3839;-122.153;289;1361;3156140
4;5;2014;3;2.5;265;662;2.0;0;0;3;10;185;80;1980;0;98122;47.603;-122.289;212;600;6236660
2;7;2014;4;2.0;154;446;1.5;0;0;3;7;154;0;1922;0;98103;47.6556;-122.345;154;446;4577000
6;11;2014;4;4.25;516;1205;2.0;0;0;3;11;516;0;2005;0;98059;47.5305;-122.135;441;1208;11940000
8;4;2015;3;1.5;204;708;1.0;0;0;4;7;105;99;1942;0;98177;47.7263;-122.363;202;713;4099400
5;8;2014;3;2.5;188;616;1.0;0;0;4;7;116;72;1963;0;98168;47.4934;-122.332;143;929;2388000
14;1;2015;3;1.5;164;892;1.0;0;0;4;7;164;0;1966;0;98031;47.4085;-122.195;135;892;2165120
27;5;2014;4;2.25;168;462;2.0;0;0;3;7;168;0;2003;0;98059;47.5003;-122.156;168;451;2825800
31;7;2014;3;2.0;122;784;1.0;0;0;5;6;122;0;1951;0;98178;47.5003;-122.269;166;1001;1775080
20;8;2014;4;2.5;279;797;2.0;0;0;3;7;279;0;2003;0;98038;47.369;-122.032;242;703;3160120
18;3;2015;2;2.0;100;465;1.0;0;0;5;6;100;0;1923;0;98117;47.6826;-122.394;142;465;3661600
6;2;2015;3;2.75;202;254;1.5;0;0;4;9;144;58;1930;0;98109;47.6389;-122.349;109;99;6750080
7;10;2014;2;1.0;69;397;1.0;0;0;5;6;69;0;1924;0;98115;47.688;-122.308;177;397;3126688
1;10;2014;3;3.25;491;20851;2.0;0;0;4;11;422;70;1988;0;98053;47.6671;-122.051;348;7891;13452400
26;3;2015;3;3.25;491;20851;2.0;0;0;4;11;422;70;1988;0;98053;47.6671;-122.051;348;7891;14328000
22;1;2015;3;2.25;220;732;2.0;0;0;3;8;220;0;1985;0;98034;47.7281;-122.168;174;721;4592920
7;7;2014;3;1.0;176;309;1.5;0;0;4;7;129;46;1901;0;98103;47.6597;-122.352;142;309;4537200
17;6;2014;3;1.75;108;570;1.0;0;0;3;7;108;0;1998;0;98002;47.3414;-122.218;124;585;1990000
4;9;2014;4;1.75;144;683;1.5;0;0;4;8;144;0;1958;0;98040;47.5795;-122.235;173;683;5134200
24;10;2014;3;2.5;287;6232;2.0;0;0;3;9;287;0;1990;0;98038;47.4032;-122.023;339;5787;4517300
22;7;2014;4;2.5;242;487;2.0;0;0;3;8;242;0;2004;0;98038;47.345;-122.042;230;487;2682520
25;6;2014;3;1.75;114;766;1.0;0;0;3;7;114;0;1966;0;98058;47.4526;-122.176;116;766;2228800
28;7;2014;3;1.5;119;515;2.0;0;0;4;6;119;0;1985;0;98002;47.3344;-122.215;107;418;1329320
30;5;2014;2;1.0;175;702;1.0;0;0;3;6;87;87;1919;0;98126;47.5261;-122.374;119;702;2228800
22;12;2014;2;1.5;113;781;1.0;0;0;4;6;113;0;1948;0;98155;47.7534;-122.324;105;781;2527300
3;7;2014;2;2.75;125;116;2.0;0;0;3;8;104;21;2006;0;98136;47.522;-122.39;131;118;3227780
23;1;2015;4;2.5;220;1425;2.0;0;0;3;8;220;0;1995;0;98024;47.5633;-121.901;196;1479;3940200
28;1;2015;4;3.0;282;1082;2.0;0;0;3;10;282;0;1987;0;98074;47.6348;-122.038;236;1098;5500360
3;11;2014;5;1.75;193;20234;1.0;0;0;5;7;193;0;1963;0;98070;47.3884;-122.404;155;19789;3820800
11;2;2015;2;1.75;145;385;1.0;0;0;4;7;82;63;1942;0;98117;47.6863;-122.382;112;385;4370120
22;4;2015;5;3.5;277;540;2.0;0;2;3;8;277;0;2005;0;98029;47.5537;-121.996;197;317;5970000
24;2;2015;2;1.0;81;529;1.0;0;0;4;7;81;0;1948;0;98103;47.6988;-122.351;102;531;2905400
5;3;2015;3;1.75;154;996;1.0;0;0;3;7;102;52;1988;0;98034;47.7326;-122.234;151;708;3283500
3;6;2014;3;2.25;174;836;1.0;0;0;3;7;134;40;1978;0;98011;47.7373;-122.198;174;803;3383000
31;3;2015;3;1.0;131;897;1.0;0;0;3;7;89;42;1953;0;98004;47.6354;-122.208;224;872;7323200
22;12;2014;4;2.25;203;743;1.0;0;0;4;9;151;51;1975;0;98023;47.317;-122.378;215;743;2706400
5;11;2014;4;2.5;243;832;1.0;0;0;5;7;141;102;1955;0;98133;47.7642;-122.335;175;832;3223800
24;3;2015;3;2.5;228;655;1.0;0;0;3;8;174;54;1990;0;98056;47.5308;-122.171;228;816;4275316
18;3;2015;4;2.5;302;432;2.0;0;0;3;8;302;0;2007;0;98031;47.4004;-122.203;275;432;2813860
12;9;2014;3;1.0;107;658;1.0;0;0;3;7;107;0;1952;0;98125;47.7106;-122.288;138;736;4155120
10;10;2014;4;2.75;258;648;2.0;0;0;3;8;258;0;2001;0;98053;47.6881;-122.04;256;507;5651600
12;3;2015;3;1.75;126;1237;1.0;0;0;4;7;126;0;1985;0;98059;47.4625;-122.069;147;1266;2626402
20;4;2015;5;2.5;261;1320;1.0;0;3;3;9;143;118;1979;0;98008;47.5742;-122.11;296;1301;6606800
19;2;2015;4;2.5;165;1034;1.0;0;0;5;8;165;0;1962;0;98005;47.5931;-122.178;242;1034;6371980
28;5;2014;3;1.0;102;941;1.0;0;0;3;7;102;0;1969;0;98042;47.367;-122.107;146;989;1341260
27;6;2014;3;2.5;207;497;2.0;0;0;3;8;207;0;2000;0;98065;47.5347;-121.866;203;484;3900400
6;10;2014;3;2.5;159;177;2.0;0;0;3;8;106;53;2003;0;98116;47.5827;-122.387;117;122;4608840
3;6;2014;4;2.5;243;917;2.0;0;0;3;8;243;0;1987;0;98075;47.5822;-122.051;234;923;4776000
29;5;2014;4;1.75;185;439;1.5;0;0;4;7;111;74;1944;0;98126;47.5275;-122.38;115;461;3542200
24;6;2014;4;1.75;135;785;1.0;0;0;3;7;135;0;1960;0;98027;47.5289;-122.028;143;785;2885500
14;5;2014;4;2.0;151;837;1.0;0;0;4;7;98;54;1975;0;98092;47.317;-122.196;155;727;1862640
9;7;2014;1;1.0;68;180;1.0;0;0;3;7;68;0;2008;0;98144;47.5939;-122.299;95;203;2559140
6;6;2014;3;1.75;184;307;1.5;0;0;4;7;106;78;1926;0;98115;47.6733;-122.298;148;465;5253600
25;9;2014;4;1.0;161;3378;1.5;0;0;4;6;161;0;1954;0;98031;47.4135;-122.199;128;1306;2539240
20;10;2014;3;1.75;125;20239;1.0;0;0;3;8;102;23;1953;0;98022;47.2628;-122.03;203;20234;2499440
6;10;2014;3;2.0;131;465;1.0;0;0;5;7;69;62;1908;0;98107;47.6752;-122.361;170;372;4122882
14;7;2014;5;2.5;219;937;1.0;0;0;4;7;110;110;1961;0;98006;47.5552;-122.178;204;972;4179000
11;2;2015;3;1.0;111;785;1.0;0;0;5;6;111;0;1961;0;98059;47.4807;-122.157;154;785;2543220
6;5;2014;4;3.25;349;1015;1.5;0;0;5;9;223;126;1950;0;98105;47.6687;-122.264;319;1027;12576800
22;8;2014;1;1.0;113;1154;1.0;0;4;4;6;113;0;1946;0;98198;47.4047;-122.331;257;2069;2587000
31;7;2014;4;2.5;271;2993;2.0;0;0;5;10;271;0;1995;0;98077;47.7439;-122.041;318;3457;6328200
19;6;2014;2;1.75;148;477;1.5;0;3;3;9;123;25;1927;0;98199;47.6424;-122.411;234;487;6766000
8;12;2014;5;3.25;326;1015;2.0;0;0;3;9;326;0;2013;0;98033;47.6914;-122.21;183;696;8039600
4;8;2014;3;2.5;123;122;3.0;0;0;3;8;123;0;2006;0;98107;47.6719;-122.38;125;116;3781000
24;7;2014;3;1.0;150;1045;1.0;0;0;3;7;101;48;1975;0;98028;47.7391;-122.256;190;993;2985000
24;6;2014;3;1.0;131;748;1.0;0;0;4;7;131;0;1951;0;98177;47.704;-122.367;109;747;3223800
15;10;2014;4;2.5;202;975;1.0;0;0;3;7;146;56;1962;0;98155;47.7512;-122.295;172;1034;3343200
16;10;2014;4;1.75;176;446;1.5;0;0;3;7;129;46;1906;0;98119;47.6405;-122.367;176;446;6169000
7;4;2015;4;2.75;303;465;2.0;0;0;3;9;303;0;2007;0;98027;47.5395;-121.997;321;578;6368000
1;4;2015;3;1.75;193;1181;2.0;0;0;4;8;143;50;1984;0;98052;47.7056;-122.162;193;1125;3476928
3;12;2014;3;1.75;190;372;1.5;0;0;4;8;162;28;1930;0;98117;47.6885;-122.38;128;372;4935200
25;3;2015;3;1.0;116;839;1.0;0;0;4;7;116;0;1970;0;98003;47.275;-122.302;125;969;1830800
8;7;2014;1;1.0;79;748;1.0;0;0;2;6;79;0;1906;0;98118;47.5427;-122.288;148;481;1313400
22;1;2015;1;1.0;79;748;1.0;0;0;2;6;79;0;1906;0;98118;47.5427;-122.288;148;481;3900400
6;8;2014;3;1.75;149;780;1.0;0;0;5;8;149;0;1963;0;98006;47.5479;-122.179;205;780;3820800
6;6;2014;3;2.5;223;648;2.0;0;0;3;9;223;0;1993;0;98056;47.534;-122.179;245;1038;4537200
24;1;2015;3;2.25;174;455;2.0;0;0;4;8;163;11;1992;0;98033;47.6943;-122.19;178;556;4895400
24;9;2014;3;1.0;160;892;1.0;0;0;3;7;80;80;1969;0;98028;47.7439;-122.242;160;929;2228800
23;6;2014;3;1.0;96;914;1.0;0;0;3;7;96;0;1969;0;98072;47.7676;-122.164;112;917;2594960
16;2;2015;2;2.25;111;139;2.0;0;0;3;9;102;8;2004;0;98105;47.6666;-122.285;133;124;4383572
1;7;2014;2;1.0;85;186;1.5;0;0;3;6;85;0;1900;0;98112;47.6188;-122.306;111;112;4776000
10;9;2014;3;1.0;120;4371;1.0;0;0;3;7;107;13;1968;0;98029;47.5655;-121.998;182;4613;3582000
9;3;2015;2;2.25;142;123;2.0;0;0;3;8;119;23;2010;0;98122;47.6032;-122.311;131;157;4346160
21;1;2015;3;2.5;216;3135;2.0;0;0;3;9;216;0;1983;2001;98045;47.4787;-121.723;211;3252;4656600
17;11;2014;3;1.75;194;712;1.0;0;2;3;7;111;83;1952;0;98115;47.7007;-122.312;137;712;3892440
17;6;2014;3;2.0;146;650;2.0;0;2;4;8;98;48;1971;0;98122;47.6061;-122.286;185;620;6089400
2;1;2015;3;1.75;145;2425;1.0;0;3;4;8;145;0;1973;0;98070;47.5023;-122.467;164;1829;4131240
29;5;2014;2;1.0;139;383;1.5;0;0;3;5;82;58;1928;0;98055;47.4857;-122.2;121;383;2085520
2;7;2014;4;2.75;201;465;1.0;0;0;3;7;133;68;1987;0;98115;47.6971;-122.302;164;495;4378000
6;6;2014;2;1.0;72;465;1.0;0;0;4;6;72;0;1943;0;98146;47.5112;-122.357;96;465;2268600
4;2;2015;4;1.75;217;1630;1.0;0;0;4;7;126;91;1956;0;98028;47.745;-122.229;209;856;3788960
25;8;2014;3;2.0;332;2829;1.0;0;1;3;8;192;139;1946;1982;98039;47.6413;-122.24;332;2547;17512000
23;6;2014;1;1.0;67;474;1.0;0;0;3;6;67;0;1907;0;98117;47.6821;-122.38;123;474;2666600
23;10;2014;4;2.0;278;9510;1.0;0;0;4;8;278;0;1974;0;98092;47.3068;-122.088;262;5308;4059600
